rouge1,rouge2,rogueL,rogueLs
0.13145539906103285,0.1042654028436019,0.13145539906103285,0.13145539906103285
0.07612456747404844,0.048780487804878044,0.06228373702422146,0.06228373702422146
0.072,0.03225806451612903,0.064,0.064
0.11244979919678716,0.06477732793522267,0.11244979919678716,0.11244979919678716
0.1187214611872146,0.07373271889400922,0.1095890410958904,0.1095890410958904
0.10784313725490197,0.0495049504950495,0.08823529411764705,0.08823529411764705
0.11914893617021276,0.10300429184549356,0.11914893617021276,0.11914893617021276
0.1283422459893048,0.0972972972972973,0.1283422459893048,0.1283422459893048
0.05668016194331984,0.0163265306122449,0.05668016194331984,0.05668016194331984
0.12048192771084336,0.08536585365853659,0.10843373493975904,0.10843373493975904
0.14414414414414412,0.03669724770642201,0.0900900900900901,0.0900900900900901
0.17021276595744683,0.11510791366906474,0.17021276595744683,0.17021276595744683
0.05015673981191223,0.03785488958990536,0.05015673981191223,0.05015673981191223
0.060109289617486336,0.027472527472527476,0.04371584699453552,0.04371584699453552
0.10236220472440945,0.08730158730158731,0.10236220472440945,0.10236220472440945
0.0343839541547278,0.0,0.028653295128939826,0.028653295128939826
0.13471502590673573,0.08376963350785341,0.09326424870466321,0.09326424870466321
0.23287671232876714,0.2222222222222222,0.23287671232876714,0.23287671232876714
0.1234567901234568,0.05,0.1111111111111111,0.1111111111111111
0.06984126984126984,0.025559105431309903,0.06349206349206349,0.06349206349206349
0.08783783783783784,0.04081632653061225,0.07432432432432433,0.07432432432432433
0.08080808080808081,0.06091370558375635,0.07575757575757575,0.07575757575757575
0.10084033613445378,0.05084745762711865,0.09243697478991596,0.09243697478991596
0.20134228187919465,0.13605442176870747,0.174496644295302,0.174496644295302
0.08540925266903915,0.05734767025089605,0.07829181494661921,0.07829181494661921
0.1839080459770115,0.13953488372093026,0.1724137931034483,0.1724137931034483
0.1230769230769231,0.015625,0.0923076923076923,0.0923076923076923
0.06796116504854369,0.0196078431372549,0.04854368932038835,0.04854368932038835
0.27450980392156865,0.18000000000000002,0.2352941176470588,0.2352941176470588
0.11267605633802816,0.05687203791469194,0.08450704225352113,0.08450704225352113
0.10526315789473685,0.07633587786259542,0.09022556390977444,0.09022556390977444
0.03375527426160337,0.0,0.03375527426160337,0.03375527426160337
0.08187134502923978,0.07647058823529412,0.08187134502923978,0.08187134502923978
0.0847457627118644,0.008547008547008548,0.05932203389830509,0.05932203389830509
0.07291666666666667,0.0,0.05208333333333333,0.05208333333333333
0.10569105691056911,0.06557377049180328,0.08943089430894309,0.08943089430894309
0.09865470852017937,0.04524886877828054,0.08071748878923767,0.08071748878923767
0.13432835820895525,0.0606060606060606,0.1044776119402985,0.1044776119402985
0.18897637795275588,0.112,0.18897637795275588,0.18897637795275588
0.07185628742514971,0.03636363636363636,0.035928143712574856,0.035928143712574856
0.06779661016949153,0.05128205128205128,0.06779661016949153,0.06779661016949153
0.09090909090909091,0.065359477124183,0.07142857142857142,0.07142857142857142
0.13008130081300812,0.09917355371900825,0.13008130081300812,0.13008130081300812
0.09386281588447654,0.05090909090909091,0.08664259927797834,0.08664259927797834
